# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
32741	翥	zhu4	S	to take off		
32842	聊	liao2	P	somewhat, slightly, at least		
32943	肯	ken3	P	willing		
32943	肯	ken3	S	consent to, permit		
33044	脔	luan2	P	small lump of meat		
33044	脔	luan2	S	sliced meat		
33145	腹	fu4	P	stomach, belly, abdomen		
33145	腹	fu4	S	inside		
33448	芨	ji1	P	Chinese ground orchid		
33852	萼	e4	P	the stem and calyx of a flower		
33852	萼	e4	S	a younger brother		
33953	蒡	bang4	P	burdock, herb		
34256	藐	miao3	P	disregard, slight, disdain		
35064	裸	luo3	P	bare, nude		
35064	裸	luo3	S	undress, strip		
35771	讻	xiong1	P	noisily		
35771	讻	xiong1	S	uproarious		
35771	讻	xiong1	A	troublesome		
35872	谠	dang3	P	counsel, advice		
35872	谠	dang3	S	speak out		
35973	貅	xiu1	P	brave, fierce, courageous		
36175	赏	shang3	P	reward, grant, bestow		
36175	赏	shang3	S	appreciate		
36276	趴	pa1	P	lying prone, leaning over		
36478	蹾	dun1	P	to squat		
36478	蹾	dun1	S	to crouch		
36882	递	di4	P	hand over, deliver		
36882	递	di4	S	substitute		
37084	郜	gao4	P	surname		
38094	铎	duo2	P	bell		
38397	闽	min3	P	fujian province		
38397	闽	min3	S	a river		
38397	闽	min3	A	a tribe		
38498	院	yuan4	P	courtyard, yard, court		
38498	院	yuan4	S	school		
38599	雇	gu4	P	employ, to hire		
38801	鞑	da2	P	the Tatars		
38902	韶	shao2	P	music of the emperor Shun		
38902	韶	shao2	S	beautiful		
39306	馊	sou1	P	spoiled, rotten, stale, rancid		
40114	鲲	kun1	P	spawn		
40114	鲲	kun1	S	roe		
40114	鲲	kun1	A	fry		
40518	鹆	yu4	P	myna		
40518	鹆	yu4	S	manah		
40518	鹆	yu4	A	Acridotheres tristis		
40720	鼐	nai4	P	incense tripod		
174646	𪨶	she1	P	沙田禾輋, Hong Kong toponym		
177171	𫐓	rou2	P	outer rim of a wheel, felly		
183130	𬭚	chun2	P	instrument		
