# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
31264	稠	chou2	P	dense, crowded, packed		
31264	稠	chou2	S	soupy		
31365	窅	yao3	P	far, deep		
31365	窅	yao3	S	sunken eyes		
31365	窅	yao3	A	sad		
31567	筏	fa2	P	raft		
31668	箴	zhen1	P	needle, probe		
31668	箴	zhen1	S	warn, admonish		
32779	耋	die2	P	aged		
32779	耋	die2	S	in one's eighties		
33284	舄	xi4	P	a shoe		
33284	舄	xi4	S	the sole of a shoe		
33284	舄	xi4	A	magpie		
33486	苎	zhu4	P	china grass, ramie		
33587	茳	jiang1	P	Cyperus malaccensis, short-leaved Malacca galingale		
33789	菽	shu1	P	beans and peas, collectively		
33991	蓇	gu1	P	follicles of plants		
34092	蔬	shu1	P	vegetables, greens		
34496	蛀	zhu4	P	insects that eat books, clothes		
34597	蜥	xi1	P	lizard		
34900	衔	xian2	P	bit		
34900	衔	xian2	S	hold in mouth, bite		
34900	衔	xian2	A	gag		
35809	诡	gui3	P	deceive, cheat, defraud		
35809	诡	gui3	S	sly		
35910	豆	dou4	P	beans, peas		
35910	豆	dou4	S	bean-shaped		
36213	赵	zhao4	P	ancient state		
36314	跚	shan1	P	stagger, limp		
36718	轮	lun2	P	wheel		
36718	轮	lun2	S	revolve, turn		
36718	轮	lun2	A	recur		
36819	迓	ya4	P	to go to meet, to receive, as a guest		
36920	逸	yi4	P	flee, escape, break loose		
37021	邝	kuang4	P	surname		
37122	鄂	e4	P	Hubei province		
37122	鄂	e4	S	startled		
37324	里	li3	P	unit of distance		
37324	里	li3	S	village		
37324	里	li3	A	lane		
38031	钏	chuan4	P	bracelet, armlet		
38132	铴	tang1	P	gong		
38536	隈	wei1	P	cove, bay, inlet		
38738	青	qing1	P	blue, green		
38738	青	qing1	S	young		
39041	颁	ban1	P	confer, bestow		
39041	颁	ban1	S	publish, promulgate		
39546	驺	zou1	P	mounted escort		
39546	驺	zou1	S	groom		
39748	魄	po4	P	vigor		
39748	魄	po4	S	body		
39748	魄	po4	A	dark part of moon		
40152	鳘	min3	P	codfish		
40556	鹬	yu4	P	snipe, kingfisher		
40657	黑	hei1	P	black		
40657	黑	hei1	S	dark		
40657	黑	hei1	A	evil, sinister		
40859	龛	kan1	P	niche, shrine		
150141	𤩽	huan2	P	sceptre		
177007	𫍯	xian2	P	in harmony		
177007	𫍯	xian2	S	in agreement		
177007	𫍯	xian2	A	sincere		
