# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
35292	觜	zi1	S	20th lunar mansion, determinative star λ Orionis (Meissa)		
35797	试	shi4	P	test, try, experiment		
36302	跎	tuo2	P	slip, stumble, falter		
36302	跎	tuo2	S	vacillate		
37009	邑	yi4	P	area		
37009	邑	yi4	S	district		
37009	邑	yi4	A	city		
37009	邑	yi4	A	state		
38120	铨	quan2	P	weigh, measure		
38120	铨	quan2	S	select officials		
38221	镍	nie4	P	nickel (element 28, Ni)		
38423	阗	tian2	P	a place in Xinjiang province		
38827	鞫	ju1	P	interrogate, question		
39029	页	ye4	P	page, sheet, leaf		
39029	页	ye4	S	rad. no. 181		
39635	髓	sui3	P	bone marrow		
39635	髓	sui3	S	essences, substances		
40140	鳌	ao2	P	huge sea turtle		
40544	鹠	liu2	P	the owl		
166996	𨱔	zun1	P	cap		
