# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
30520	眸	mou2	S	eye		
30722	砂	sha1	P	sand		
30722	砂	sha1	S	pebbles, gravel		
30722	砂	sha1	A	gritty		
31227	移	yi2	P	change place, shift		
31227	移	yi2	S	move about		
31530	笪	da2	P	a coarse mat of rushes or bamboo		
31934	精	jing1	P	essence		
31934	精	jing1	S	semen		
31934	精	jing1	A	spirit		
32439	纷	fen1	P	in disorder, scattered, tangled		
32540	缜	zhen3	P	detailed, fine		
32540	缜	zhen3	S	closely woven		
32641	羁	ji1	P	halter		
32641	羁	ji1	S	restrain, hold, control		
32742	翦	jian3	P	scissors		
32742	翦	jian3	S	cut, clip		
32742	翦	jian3	A	annihilate		
32843	聋	long2	P	deaf		
33146	腺	xian4	P	gland		
33348	艄	shao1	P	stern of a vessel		
33449	芩	qin2	P	Phragmites japonicus		
33550	茎	jing1	P	stem, stalk		
33752	菘	song1	P	celery, cabbage		
34560	蜀	shu3	P	one of the Three Kingdoms, established by Liu Bei		
34661	蝥	mao2	P	Chinese blister beetle		
34661	蝥	mao2	S	Spanish fly		
34762	蟊	mao2	P	grain-eating grub		
35065	裹	guo3	P	wrap, bind		
35065	裹	guo3	S	encircle, confine		
35166	襞	bi4	P	fold, pleat, crease		
35267	觃	yan4	P	place name		
35772	讼	song4	P	accuse		
35772	讼	song4	S	argue, dispute		
35772	讼	song4	A	litigate		
35873	谡	su4	P	rise up		
35873	谡	su4	S	raise up		
35974	貆	huan2	P	small badger		
35974	貆	huan2	S	porcupine		
36176	赐	ci4	P	give, bestow favors		
36176	赐	ci4	S	appoint		
36277	趵	bao4	P	noise of tramping feet		
36479	蹿	cuan1	P	leap		
36479	蹿	cuan1	S	to jump		
36479	蹿	cuan1	A	to spurt out		
37085	郝	hao3	P	surname		
37085	郝	hao3	S	place in modern Shanxi		
37186	酂	zan4	P	collect		
37186	酂	zan4	S	small administration		
38095	铏	xing2	P	sacrificial cauldron		
38196	锴	kai3	P	high quality iron		
38398	闾	lü2	P	village of twenty-five families		
38701	霭	ai3	P	cloudy sky, haze		
38701	霭	ai3	S	calm, peaceful		
38802	鞒	qiao2	P	mud shoe, sledge for the feet		
39307	馋	chan2	P	gluttonous, greedy		
39307	馋	chan2	S	lewd, lecherous		
39610	骺	hou2	P	tip of a long bone		
39711	鬟	huan2	P	dress hair in coiled knot		
39711	鬟	huan2	S	maid		
40115	鲳	chang1	P	the silvery pomfret, Stromateoides argenteus		
40519	鹇	xian2	P	silver pheasant, Lophura nycthemera		
40519	鹇	xian2	S	Lophura species (various)		
178182	𫠆	kui3	P	to raise one's head		
183232	𬯀	ji1	P	to rise up		
183232	𬯀	ji1	S	a rainbow		
183232	𬯀	ji1	A	to fall		
