# Seeded from the Unicode Character Database (Unihan), field kDefinition.
# (c) 2025 Unicode, Inc. Unicode and the Unicode Logo are registered
# trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use and license, see https://www.unicode.org/terms_of_use.html
# Generated by GlossSeedMain - regenerate rather than edit.
#
# NOT CHECKED BY ANYBODY. A machine's first reading of a dictionary
# field, kept apart from the hand-written set for that reason.
# codepoint	glyph	reading	priority	meaning	examples	because
32428	纬	wei3	P	woof		
32428	纬	wei3	S	parallels of latitude		
32529	缑	gou1	P	cord binding on hilt of sword		
32630	罶	liu3	P	fishing trap		
32731	翛	xiao1	P	look of rumpled feathers		
32731	翛	xiao1	S	bedraggled		
32731	翛	xiao1	A	hasty		
32731	翛	xiao1	A	rapid flight		
32933	肥	fei2	P	fat, plump, obese		
32933	肥	fei2	S	fertile		
33034	脊	ji3	P	spine, backbone		
33034	脊	ji3	S	ridge		
33135	腯	tu2	P	strong		
33337	船	chuan2	P	ship, boat, vessel		
33539	范	fan4	P	bee-like insect		
33943	蒗	lang4	P	Ninglong Yi Autonomous County in Yunnan		
34044	蓼	liao3	P	smartweed, polygonum		
35761	讱	ren4	P	hesitate to say, reluctant to speak		
35862	谖	xuan1	P	forget		
35862	谖	xuan1	S	lie, cheat, deceive		
36165	赅	gai1	P	prepared for		
36165	赅	gai1	S	inclusive		
36468	蹴	cu4	P	kick		
36468	蹴	cu4	S	tread on		
36468	蹴	cu4	A	leap		
36468	蹴	cu4	A	solemn		
36771	辣	la4	P	peppery, pungent, hot		
36771	辣	la4	S	cruel		
36973	遭	zao1	P	come across, meet with, encounter		
38084	铄	shuo4	P	melt, smelt		
38084	铄	shuo4	S	shine		
38185	锩	juan3	P	to bend iron		
38387	闳	hong2	P	gate, barrier		
38387	闳	hong2	S	wide, vast, expand		
38589	隽	juan4	P	superior, outstanding, talented		
38892	韬	tao1	P	sheath, scabbard, bow case		
40104	鲨	sha1	P	shark		
40508	鸼	zhou1	P	ancient name for a bird with black featers and a short tail		
180393	𬂩	jia1	P	chopstick		
